B::MMU.List.PageTable_0xfffff80000000000--0xfffff80400000000
__________________address________________|_physical________________________________|sec|_d_|_size____|_permissions____________________|_glb|_shr|_pageflags_(remapped)___________|
     C:FFFFF8010B9B1000--FFFFF8010B9B1FFF|     I:00000000FE006000--00000000FE006FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9B2000--FFFFF8010B9B2FFF|     I:00000000FE005000--00000000FE005FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9B3000--FFFFF8010B9B3FFF|     I:00000000FE004000--00000000FE004FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9B4000--FFFFF8010B9B4FFF|     I:00000000FE003000--00000000FE003FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9B5000--FFFFF8010B9B5FFF|     I:00000000FE002000--00000000FE002FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9B6000--FFFFF8010B9B6FFF|     I:00000000FE001000--00000000FE001FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9B7000--FFFFF8010B9B7FFF|     I:00000000FE000000--00000000FE000FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9B8000--FFFFF8010B9B8FFF|     I:00000000FDFFF000--00000000FDFFFFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9B9000--FFFFF8010B9B9FFF|     I:00000000FDFFE000--00000000FDFFEFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9BA000--FFFFF8010B9BAFFF|     I:00000000FDFFD000--00000000FDFFDFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9BB000--FFFFF8010B9BBFFF|     I:00000000FDFFC000--00000000FDFFCFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9BC000--FFFFF8010B9BCFFF|     I:00000000FDFFB000--00000000FDFFBFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9BD000--FFFFF8010B9BDFFF|     I:00000000FDFFA000--00000000FDFFAFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9BE000--FFFFF8010B9BEFFF|     I:00000000FDFF9000--00000000FDFF9FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9BF000--FFFFF8010B9BFFFF|     I:00000000FDFF8000--00000000FDFF8FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9C0000--FFFFF8010B9C0FFF|     I:00000000FDFF7000--00000000FDFF7FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9C1000--FFFFF8010B9C1FFF|     I:00000000FDFF6000--00000000FDFF6FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9C2000--FFFFF8010B9C2FFF|     I:00000000FDFF5000--00000000FDFF5FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9C3000--FFFFF8010B9C3FFF|     I:00000000FDFF4000--00000000FDFF4FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9C4000--FFFFF8010B9C4FFF|     I:00000000FDFF3000--00000000FDFF3FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9C5000--FFFFF8010B9C5FFF|     I:00000000FDFF2000--00000000FDFF2FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9C6000--FFFFF8010B9C6FFF|     I:00000000FDFF1000--00000000FDFF1FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9C7000--FFFFF8010B9C7FFF|     I:00000000FDFF0000--00000000FDFF0FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9C8000--FFFFF8010B9C8FFF|     I:00000000FDFEF000--00000000FDFEFFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9C9000--FFFFF8010B9C9FFF|     I:00000000FDFEE000--00000000FDFEEFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9CA000--FFFFF8010B9CAFFF|     I:00000000FDFED000--00000000FDFEDFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9CB000--FFFFF8010B9CBFFF|     I:00000000FDFEC000--00000000FDFECFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9CC000--FFFFF8010B9CCFFF|     I:00000000FDFEB000--00000000FDFEBFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9CD000--FFFFF8010B9CDFFF|     I:00000000FDFEA000--00000000FDFEAFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9CE000--FFFFF8010B9CEFFF|     I:00000000FDFE9000--00000000FDFE9FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9CF000--FFFFF8010B9CFFFF|     I:00000000FDFE8000--00000000FDFE8FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9D0000--FFFFF8010B9D0FFF|                                         |   |   |         |                                |    |    |                                |
     C:FFFFF8010B9D1000--FFFFF8010B9D1FFF|     I:00000000FDFE6000--00000000FDFE6FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9D2000--FFFFF8010B9D2FFF|     I:00000000FDFE5000--00000000FDFE5FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9D3000--FFFFF8010B9D3FFF|     I:00000000FDFE4000--00000000FDFE4FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9D4000--FFFFF8010B9D4FFF|     I:00000000FDFE3000--00000000FDFE3FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9D5000--FFFFF8010B9D5FFF|     I:00000000FDFE2000--00000000FDFE2FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9D6000--FFFFF8010B9D6FFF|     I:00000000FDFE1000--00000000FDFE1FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9D7000--FFFFF8010B9D7FFF|     I:00000000FDFE0000--00000000FDFE0FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9D8000--FFFFF8010B9D8FFF|     I:00000000FDFDF000--00000000FDFDFFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9D9000--FFFFF8010B9D9FFF|     I:00000000FDFDE000--00000000FDFDEFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9DA000--FFFFF8010B9DAFFF|     I:00000000FDFDD000--00000000FDFDDFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9DB000--FFFFF8010B9DBFFF|     I:00000000FDFDC000--00000000FDFDCFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9DC000--FFFFF8010B9DCFFF|     I:00000000FDFDB000--00000000FDFDBFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9DD000--FFFFF8010B9DDFFF|     I:00000000FDFDA000--00000000FDFDAFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9DE000--FFFFF8010B9DEFFF|     I:00000000FDFD9000--00000000FDFD9FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9DF000--FFFFF8010B9DFFFF|     I:00000000FDFD8000--00000000FDFD8FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9E0000--FFFFF8010B9E0FFF|                                         |   |   |         |                                |    |    |                                |
     C:FFFFF8010B9E1000--FFFFF8010B9E1FFF|     I:00000000FDFD6000--00000000FDFD6FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9E2000--FFFFF8010B9E2FFF|     I:00000000FDFD5000--00000000FDFD5FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9E3000--FFFFF8010B9E3FFF|     I:00000000FDFD4000--00000000FDFD4FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9E4000--FFFFF8010B9E4FFF|     I:00000000FDFD3000--00000000FDFD3FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9E5000--FFFFF8010B9E5FFF|     I:00000000FDFD2000--00000000FDFD2FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9E6000--FFFFF8010B9E6FFF|     I:00000000FDFD1000--00000000FDFD1FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9E7000--FFFFF8010B9E7FFF|     I:00000000FDFD0000--00000000FDFD0FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9E8000--FFFFF8010B9E8FFF|     I:00000000FDFCF000--00000000FDFCFFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9E9000--FFFFF8010B9E9FFF|     I:00000000FDFCE000--00000000FDFCEFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9EA000--FFFFF8010B9EAFFF|     I:00000000FDFCD000--00000000FDFCDFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9EB000--FFFFF8010B9EBFFF|     I:00000000FDFCC000--00000000FDFCCFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9EC000--FFFFF8010B9ECFFF|     I:00000000FDFCB000--00000000FDFCBFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9ED000--FFFFF8010B9EDFFF|     I:00000000FDFCA000--00000000FDFCAFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9EE000--FFFFF8010B9EEFFF|     I:00000000FDFC9000--00000000FDFC9FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9EF000--FFFFF8010B9EFFFF|     I:00000000FDFC8000--00000000FDFC8FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9F0000--FFFFF8010B9F0FFF|     I:00000000FDFC7000--00000000FDFC7FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9F1000--FFFFF8010B9F1FFF|     I:00000000FDFC6000--00000000FDFC6FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9F2000--FFFFF8010B9F2FFF|     I:00000000FDFC5000--00000000FDFC5FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9F3000--FFFFF8010B9F3FFF|     I:00000000FDFC4000--00000000FDFC4FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9F4000--FFFFF8010B9F4FFF|     I:00000000FDFC3000--00000000FDFC3FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9F5000--FFFFF8010B9F5FFF|     I:00000000FDFC2000--00000000FDFC2FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9F6000--FFFFF8010B9F6FFF|     I:00000000FDFC1000--00000000FDFC1FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9F7000--FFFFF8010B9F7FFF|     I:00000000FDFC0000--00000000FDFC0FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9F8000--FFFFF8010B9F8FFF|     I:00000000FDFBF000--00000000FDFBFFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9F9000--FFFFF8010B9F9FFF|     I:00000000FDFBE000--00000000FDFBEFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9FA000--FFFFF8010B9FAFFF|     I:00000000FDFBD000--00000000FDFBDFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9FB000--FFFFF8010B9FBFFF|     I:00000000FDFBC000--00000000FDFBCFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9FC000--FFFFF8010B9FCFFF|     I:00000000FDFBB000--00000000FDFBBFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9FD000--FFFFF8010B9FDFFF|     I:00000000FDFBA000--00000000FDFBAFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9FE000--FFFFF8010B9FEFFF|     I:00000000FDFB9000--00000000FDFB9FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9FF000--FFFFF8010B9FFFFF|     I:00000000FDFB8000--00000000FDFB8FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA00000--FFFFF8010BA00FFF|     I:00000000FDFB7000--00000000FDFB7FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA01000--FFFFF8010BA01FFF|     I:00000000FDFB6000--00000000FDFB6FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA02000--FFFFF8010BA02FFF|     I:00000000FDFB5000--00000000FDFB5FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA03000--FFFFF8010BA03FFF|     I:00000000FDFB4000--00000000FDFB4FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA04000--FFFFF8010BA04FFF|     I:00000000FDFB3000--00000000FDFB3FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA05000--FFFFF8010BA05FFF|     I:00000000FDFB2000--00000000FDFB2FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA06000--FFFFF8010BA06FFF|     I:00000000FDFB1000--00000000FDFB1FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA07000--FFFFF8010BA07FFF|     I:00000000FDFB0000--00000000FDFB0FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA08000--FFFFF8010BA08FFF|     I:00000000FDFAF000--00000000FDFAFFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA09000--FFFFF8010BA09FFF|     I:00000000FDFAE000--00000000FDFAEFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA0A000--FFFFF8010BA0AFFF|     I:00000000FDFAD000--00000000FDFADFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA0B000--FFFFF8010BA0BFFF|     I:00000000FDFAC000--00000000FDFACFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA0C000--FFFFF8010BA0CFFF|     I:00000000FDFAB000--00000000FDFABFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA0D000--FFFFF8010BA0DFFF|     I:00000000FDFAA000--00000000FDFAAFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA0E000--FFFFF8010BA0EFFF|     I:00000000FDFA9000--00000000FDFA9FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA0F000--FFFFF8010BA0FFFF|     I:00000000FDFA8000--00000000FDFA8FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA10000--FFFFF8010BA10FFF|     I:00000000FDFA7000--00000000FDFA7FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA11000--FFFFF8010BA11FFF|     I:00000000FDFA6000--00000000FDFA6FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA12000--FFFFF8010BA12FFF|     I:00000000FDFA5000--00000000FDFA5FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA13000--FFFFF8010BA13FFF|     I:00000000FDFA4000--00000000FDFA4FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA14000--FFFFF8010BA14FFF|     I:00000000FDFA3000--00000000FDFA3FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA15000--FFFFF8010BA15FFF|     I:00000000FDFA2000--00000000FDFA2FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA16000--FFFFF8010BA16FFF|     I:00000000FDFA1000--00000000FDFA1FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA17000--FFFFF8010BA17FFF|     I:00000000FDFA0000--00000000FDFA0FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA18000--FFFFF8010BA18FFF|     I:00000000FDF9F000--00000000FDF9FFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA19000--FFFFF8010BA19FFF|     I:00000000FDF9E000--00000000FDF9EFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA1A000--FFFFF8010BA1AFFF|     I:00000000FDF9D000--00000000FDF9DFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA1B000--FFFFF8010BA1BFFF|     I:00000000FDF9C000--00000000FDF9CFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA1C000--FFFFF8010BA1CFFF|     I:00000000FDF9B000--00000000FDF9BFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA1D000--FFFFF8010BA1DFFF|     I:00000000FDF9A000--00000000FDF9AFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA1E000--FFFFF8010BA1EFFF|     I:00000000FDF99000--00000000FDF99FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA1F000--FFFFF8010BA1FFFF|     I:00000000FDF98000--00000000FDF98FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA20000--FFFFF8010BA20FFF|     I:00000000FDF97000--00000000FDF97FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA21000--FFFFF8010BA21FFF|     I:00000000FDF96000--00000000FDF96FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA22000--FFFFF8010BA22FFF|     I:00000000FDF95000--00000000FDF95FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA23000--FFFFF8010BA23FFF|     I:00000000FDF94000--00000000FDF94FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA24000--FFFFF8010BA24FFF|     I:00000000FDF93000--00000000FDF93FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA25000--FFFFF8010BA25FFF|     I:00000000FDF92000--00000000FDF92FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA26000--FFFFF8010BA26FFF|     I:00000000FDF91000--00000000FDF91FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA27000--FFFFF8010BA27FFF|     I:00000000FDF90000--00000000FDF90FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA28000--FFFFF8010BA28FFF|     I:00000000FDF8F000--00000000FDF8FFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA29000--FFFFF8010BA29FFF|     I:00000000FDF8E000--00000000FDF8EFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA2A000--FFFFF8010BA2AFFF|     I:00000000FDF8D000--00000000FDF8DFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA2B000--FFFFF8010BA2BFFF|     I:00000000FDF8C000--00000000FDF8CFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA2C000--FFFFF8010BA2CFFF|     I:00000000FDF8B000--00000000FDF8BFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA2D000--FFFFF8010BA2DFFF|     I:00000000FDF8A000--00000000FDF8AFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA2E000--FFFFF8010BA2EFFF|     I:00000000FDF89000--00000000FDF89FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA2F000--FFFFF8010BA2FFFF|     I:00000000FDF88000--00000000FDF88FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA30000--FFFFF8010BA30FFF|     I:00000000FDF87000--00000000FDF87FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA31000--FFFFF8010BA31FFF|     I:00000000FDF86000--00000000FDF86FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA32000--FFFFF8010BA32FFF|     I:00000000FDF85000--00000000FDF85FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA33000--FFFFF8010BA33FFF|     I:00000000FDF84000--00000000FDF84FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA34000--FFFFF8010BA34FFF|     I:00000000FDF83000--00000000FDF83FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA35000--FFFFF8010BA35FFF|     I:00000000FDF82000--00000000FDF82FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA36000--FFFFF8010BA36FFF|     I:00000000FDF81000--00000000FDF81FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA37000--FFFFF8010BA37FFF|     I:00000000FDF80000--00000000FDF80FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA38000--FFFFF8010BA38FFF|     I:00000000FDF7F000--00000000FDF7FFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA39000--FFFFF8010BA39FFF|     I:00000000FDF7E000--00000000FDF7EFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010BA3A000--FFFFF8010BA3AFFF|     I:00000000FDF7D000--00000000FDF7DFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
