B::MMU.List.PageTable_0xfffff80000000000--0xfffff80400000000
__________________address________________|_physical________________________________|sec|_d_|_size____|_permissions____________________|_glb|_shr|_pageflags_(remapped)___________|
     C:FFFFF80112444000--FFFFF80112444FFF|     I:00000000B4808000--00000000B4808FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112445000--FFFFF80112445FFF|     I:00000000B466F000--00000000B466FFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112446000--FFFFF80112446FFF|     I:00000000B5957000--00000000B5957FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112447000--FFFFF80112447FFF|     I:00000000B6EF8000--00000000B6EF8FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112448000--FFFFF80112448FFF|     I:00000000B46CF000--00000000B46CFFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112449000--FFFFF80112449FFF|     I:00000000AC4C1000--00000000AC4C1FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011244A000--FFFFF8011244AFFF|     I:00000000ABE35000--00000000ABE35FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011244B000--FFFFF8011244BFFF|     I:00000000AC0E2000--00000000AC0E2FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011244C000--FFFFF8011244CFFF|     I:00000000ABC19000--00000000ABC19FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011244D000--FFFFF8011244DFFF|     I:00000000ABC6E000--00000000ABC6EFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011244E000--FFFFF8011244EFFF|     I:00000000AB4B6000--00000000AB4B6FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011244F000--FFFFF8011244FFFF|     I:00000000AB3AD000--00000000AB3ADFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112450000--FFFFF80112450FFF|     I:00000000AAD79000--00000000AAD79FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112451000--FFFFF80112451FFF|     I:00000000AA415000--00000000AA415FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112452000--FFFFF80112452FFF|     I:00000000B5C62000--00000000B5C62FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112453000--FFFFF80112453FFF|     I:00000000AABC5000--00000000AABC5FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112454000--FFFFF80112454FFF|     I:00000000B7574000--00000000B7574FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112455000--FFFFF80112455FFF|     I:00000000AAEF4000--00000000AAEF4FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112456000--FFFFF80112456FFF|     I:00000000ABE6A000--00000000ABE6AFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112457000--FFFFF80112457FFF|     I:00000000B9775000--00000000B9775FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112458000--FFFFF80112458FFF|     I:00000000ABBF3000--00000000ABBF3FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112459000--FFFFF80112459FFF|     I:00000000B496D000--00000000B496DFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011245A000--FFFFF8011245AFFF|     I:00000000AB8A8000--00000000AB8A8FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011245B000--FFFFF8011245BFFF|     I:00000000A9D84000--00000000A9D84FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011245C000--FFFFF8011245CFFF|     I:00000000ABEA6000--00000000ABEA6FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011245D000--FFFFF8011245DFFF|     I:00000000AA0EC000--00000000AA0ECFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011245E000--FFFFF8011245EFFF|     I:00000000A98B8000--00000000A98B8FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011245F000--FFFFF8011245FFFF|     I:00000000A98B5000--00000000A98B5FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112460000--FFFFF80112460FFF|     I:00000000A96D1000--00000000A96D1FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112461000--FFFFF80112461FFF|     I:00000000AA976000--00000000AA976FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112462000--FFFFF80112462FFF|     I:00000000A94B1000--00000000A94B1FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112463000--FFFFF80112463FFF|     I:00000000A952B000--00000000A952BFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112464000--FFFFF80112464FFF|     I:00000000A955C000--00000000A955CFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112465000--FFFFF80112465FFF|     I:00000000A95BD000--00000000A95BDFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112466000--FFFFF80112466FFF|     I:00000000A9241000--00000000A9241FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112467000--FFFFF80112467FFF|     I:00000000A92E2000--00000000A92E2FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112468000--FFFFF80112468FFF|     I:00000000A9344000--00000000A9344FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112469000--FFFFF80112469FFF|     I:00000000A93CE000--00000000A93CEFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011246A000--FFFFF8011246AFFF|     I:00000000A93E8000--00000000A93E8FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011246B000--FFFFF8011246BFFF|     I:00000000A8E06000--00000000A8E06FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011246C000--FFFFF8011246CFFF|     I:00000000A8C05000--00000000A8C05FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011246D000--FFFFF8011246DFFF|     I:00000000A8EDB000--00000000A8EDBFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011246E000--FFFFF8011246EFFF|     I:00000000A85A5000--00000000A85A5FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011246F000--FFFFF8011246FFFF|     I:00000000A831C000--00000000A831CFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112470000--FFFFF80112470FFF|     I:00000000A8365000--00000000A8365FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112471000--FFFFF80112471FFF|     I:00000000A855E000--00000000A855EFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112472000--FFFFF80112472FFF|     I:00000000A8E93000--00000000A8E93FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112473000--FFFFF80112473FFF|     I:00000000A851A000--00000000A851AFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112474000--FFFFF80112474FFF|     I:00000000A8C20000--00000000A8C20FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112475000--FFFFF80112475FFF|     I:00000000A84B1000--00000000A84B1FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112476000--FFFFF80112476FFF|     I:00000000A7ED4000--00000000A7ED4FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112477000--FFFFF80112477FFF|     I:00000000A7ED5000--00000000A7ED5FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112478000--FFFFF80112478FFF|     I:00000000A7F07000--00000000A7F07FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112479000--FFFFF80112479FFF|     I:00000000A7F0D000--00000000A7F0DFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011247A000--FFFFF8011247AFFF|     I:00000000A7F45000--00000000A7F45FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011247B000--FFFFF8011247CFFF|     I:00000000A7F48000--00000000A7F49FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011247D000--FFFFF8011247FFFF|     I:00000000A7F8D000--00000000A7F8FFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112480000--FFFFF80112480FFF|     I:00000000A7FE7000--00000000A7FE7FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112481000--FFFFF80112481FFF|     I:00000000A7CD4000--00000000A7CD4FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112482000--FFFFF80112482FFF|     I:00000000234B5000--00000000234B5FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112483000--FFFFF80112483FFF|     I:00000000282F6000--00000000282F6FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112484000--FFFFF80112484FFF|     I:0000000023507000--0000000023507FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112485000--FFFFF80112485FFF|     I:00000000A8AAC000--00000000A8AACFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112486000--FFFFF80112486FFF|     I:00000000A7EDD000--00000000A7EDDFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112487000--FFFFF80112487FFF|     I:00000000A8B11000--00000000A8B11FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112488000--FFFFF80112488FFF|     I:00000000A8B03000--00000000A8B03FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112489000--FFFFF80112489FFF|     I:00000000A7DD9000--00000000A7DD9FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011248A000--FFFFF8011248AFFF|     I:00000000A8A91000--00000000A8A91FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011248B000--FFFFF8011248CFFF|     I:00000000A7A38000--00000000A7A39FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011248D000--FFFFF8011248DFFF|     I:00000000A8B72000--00000000A8B72FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011248E000--FFFFF8011248EFFF|     I:00000000A8A6B000--00000000A8A6BFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011248F000--FFFFF8011248FFFF|     I:00000000A7AEE000--00000000A7AEEFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112490000--FFFFF80112490FFF|     I:00000000A7AFB000--00000000A7AFBFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112491000--FFFFF80112491FFF|     I:00000000A83AB000--00000000A83ABFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112492000--FFFFF80112492FFF|     I:00000000A7AF2000--00000000A7AF2FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112493000--FFFFF80112495FFF|     I:00000000A7B0D000--00000000A7B0FFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112496000--FFFFF80112498FFF|     I:00000000A7B02000--00000000A7B04FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF80112499000--FFFFF8011249AFFF|     I:00000000A7B06000--00000000A7B07FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011249B000--FFFFF8011249BFFF|     I:00000000A7B09000--00000000A7B09FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011249C000--FFFFF8011249CFFF|     I:00000000A7B16000--00000000A7B16FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011249D000--FFFFF8011249DFFF|     I:00000000A7B18000--00000000A7B18FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011249E000--FFFFF8011249EFFF|     I:00000000A7B59000--00000000A7B59FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8011249F000--FFFFF8011249FFFF|     I:00000000A8A07000--00000000A8A07FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124A0000--FFFFF801124A0FFF|     I:00000000A8DF8000--00000000A8DF8FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124A1000--FFFFF801124A1FFF|     I:00000000A7ADD000--00000000A7ADDFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124A2000--FFFFF801124A2FFF|     I:00000000A7B8A000--00000000A7B8AFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124A3000--FFFFF801124A3FFF|     I:00000000A7817000--00000000A7817FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124A4000--FFFFF801124A4FFF|     I:00000000A7847000--00000000A7847FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124A5000--FFFFF801124A5FFF|     I:00000000A78A8000--00000000A78A8FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124A6000--FFFFF801124A6FFF|     I:00000000A790C000--00000000A790CFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124A7000--FFFFF801124A7FFF|     I:00000000A76C7000--00000000A76C7FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124A8000--FFFFF801124A8FFF|     I:00000000A75FE000--00000000A75FEFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124A9000--FFFFF801124A9FFF|     I:00000000A6FBD000--00000000A6FBDFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124AA000--FFFFF801124AAFFF|     I:00000000A6C42000--00000000A6C42FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124AB000--FFFFF801124ABFFF|     I:00000000A6CC6000--00000000A6CC6FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124AC000--FFFFF801124ACFFF|     I:00000000A6CCA000--00000000A6CCAFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124AD000--FFFFF801124ADFFF|     I:00000000A6CCB000--00000000A6CCBFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124AE000--FFFFF801124AFFFF|     I:00000000A6CCE000--00000000A6CCFFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124B0000--FFFFF801124B4FFF|     I:00000000A6CC0000--00000000A6CC4FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124B5000--FFFFF801124B6FFF|     I:00000000A6CD0000--00000000A6CD1FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124B7000--FFFFF801124B7FFF|     I:00000000A6CE8000--00000000A6CE8FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124B8000--FFFFF801124B9FFF|     I:00000000A6D2A000--00000000A6D2BFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124BA000--FFFFF801124BBFFF|     I:00000000A6D38000--00000000A6D39FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124BC000--FFFFF801124BCFFF|     I:00000000A6D63000--00000000A6D63FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124BD000--FFFFF801124BDFFF|     I:00000000A6D99000--00000000A6D99FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124BE000--FFFFF801124BEFFF|     I:00000000A6DCA000--00000000A6DCAFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124BF000--FFFFF801124BFFFF|     I:00000000A6DE7000--00000000A6DE7FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124C0000--FFFFF801124C0FFF|     I:00000000A6A0A000--00000000A6A0AFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124C1000--FFFFF801124C1FFF|     I:00000000B7C1B000--00000000B7C1BFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124C2000--FFFFF801124C2FFF|     I:00000000B7DE8000--00000000B7DE8FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124C3000--FFFFF801124C3FFF|     I:00000000A7469000--00000000A7469FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124C4000--FFFFF801124C4FFF|     I:00000000B7C18000--00000000B7C18FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124C5000--FFFFF801124C5FFF|     I:00000000A6DD7000--00000000A6DD7FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124C6000--FFFFF801124C6FFF|     I:00000000B93C5000--00000000B93C5FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124C7000--FFFFF801124C7FFF|     I:00000000B7C9B000--00000000B7C9BFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124C8000--FFFFF801124C8FFF|     I:00000000A6A7F000--00000000A6A7FFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124C9000--FFFFF801124C9FFF|     I:00000000B7BD5000--00000000B7BD5FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124CA000--FFFFF801124CAFFF|     I:00000000A72AC000--00000000A72ACFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124CB000--FFFFF801124CBFFF|     I:00000000A6AB2000--00000000A6AB2FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124CC000--FFFFF801124CCFFF|     I:00000000A6AFE000--00000000A6AFEFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124CD000--FFFFF801124CDFFF|     I:00000000A6B25000--00000000A6B25FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124CE000--FFFFF801124CEFFF|     I:00000000A6B96000--00000000A6B96FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124CF000--FFFFF801124CFFFF|     I:00000000B9308000--00000000B9308FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124D0000--FFFFF801124D0FFF|     I:00000000A4E27000--00000000A4E27FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124D1000--FFFFF801124D1FFF|     I:00000000A4F19000--00000000A4F19FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124D2000--FFFFF801124D2FFF|     I:00000000A4F76000--00000000A4F76FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124D3000--FFFFF801124D3FFF|     I:00000000A3621000--00000000A3621FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124D4000--FFFFF801124D4FFF|     I:00000000A364B000--00000000A364BFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124D5000--FFFFF801124D5FFF|     I:00000000A3689000--00000000A3689FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124D6000--FFFFF801124D6FFF|     I:00000000A3692000--00000000A3692FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124D7000--FFFFF801124D7FFF|     I:00000000A3735000--00000000A3735FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124D8000--FFFFF801124D8FFF|     I:00000000A3508000--00000000A3508FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124D9000--FFFFF801124D9FFF|     I:00000000A3597000--00000000A3597FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124DA000--FFFFF801124DAFFF|     I:00000000A3233000--00000000A3233FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124DB000--FFFFF801124DBFFF|     I:00000000A396F000--00000000A396FFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124DC000--FFFFF801124DCFFF|     I:00000000A32AC000--00000000A32ACFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124DD000--FFFFF801124DDFFF|     I:00000000A38DF000--00000000A38DFFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124DE000--FFFFF801124DEFFF|     I:00000000A453F000--00000000A453FFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124DF000--FFFFF801124DFFFF|     I:00000000A4911000--00000000A4911FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124E0000--FFFFF801124E0FFF|     I:00000000A4262000--00000000A4262FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124E1000--FFFFF801124E1FFF|     I:00000000A4333000--00000000A4333FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124E2000--FFFFF801124E2FFF|     I:00000000A301F000--00000000A301FFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124E3000--FFFFF801124E3FFF|     I:00000000A425E000--00000000A425EFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124E4000--FFFFF801124E4FFF|     I:00000000A36E3000--00000000A36E3FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF801124E5000--FFFFF801124E5FFF|     I:00000000A2E07000--00000000A2E07FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
